,고객ID,거래ID,거래날짜,제품ID,제품카테고리,수량,평균금액,배송료,쿠폰상태,총구매금액,구매횟수,평균구매금액,평균구매빈도,고객생애가치,거래날짜달기준,최초거래날짜,최초구매일로부터달,다음구매날짜,다음쿠폰상태,최종금액,재구매날까지의일,월,년,일,성별,고객지역,가입기간,쿠폰코드,할인율,오프라인비용,온라인비용,cluster
36435,USER_0690,Transaction_10703,2019-06-18,Product_0854,Bags,4,3.99,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,15.96,0.0,6,2019,18,여,New Jersey,43,AIO30,30.0,3500,2289.42,3
36436,USER_0690,Transaction_10703,2019-06-18,Product_0880,Drinkware,1,2.39,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,2.39,0.0,6,2019,18,여,New Jersey,43,EXTRA30,30.0,3500,2289.42,3
36437,USER_0690,Transaction_10703,2019-06-18,Product_0882,Drinkware,1,15.19,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,15.19,0.0,6,2019,18,여,New Jersey,43,EXTRA30,30.0,3500,2289.42,3
36438,USER_0690,Transaction_10703,2019-06-18,Product_0930,Office,1,1.59,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,1.59,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36439,USER_0690,Transaction_10703,2019-06-18,Product_0932,Office,40,3.99,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,159.60000000000002,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36440,USER_0690,Transaction_10703,2019-06-18,Product_0944,Office,1,3.19,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,3.19,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36441,USER_0690,Transaction_10703,2019-06-18,Product_0945,Office,1,2.39,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,2.39,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36442,USER_0690,Transaction_10703,2019-06-18,Product_0950,Fun,6,7.19,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,43.14,0.0,6,2019,18,여,New Jersey,43,,,3500,2289.42,3
36443,USER_0690,Transaction_10703,2019-06-18,Product_0966,Office,14,1.59,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,22.26,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36444,USER_0690,Transaction_10703,2019-06-18,Product_0969,Office,4,4.79,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,19.16,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36445,USER_0690,Transaction_10703,2019-06-18,Product_1063,Apparel,1,11.75,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,11.75,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36446,USER_0690,Transaction_10703,2019-06-18,Product_1143,Office,4,5.59,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,22.36,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36447,USER_0690,Transaction_10704,2019-06-18,Product_0873,Bags,1,17.59,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,17.59,0.0,6,2019,18,여,New Jersey,43,AIO30,30.0,3500,2289.42,3
36448,USER_0690,Transaction_10704,2019-06-18,Product_0906,Lifestyle,1,7.19,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,7.19,0.0,6,2019,18,여,New Jersey,43,EXTRA30,30.0,3500,2289.42,3
36449,USER_0690,Transaction_10705,2019-06-18,Product_0981,Nest-USA,1,149.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,149.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36450,USER_0690,Transaction_10706,2019-06-18,Product_0253,Apparel,1,38.49,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,38.49,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36451,USER_0690,Transaction_10707,2019-06-18,Product_0739,Apparel,1,27.19,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,27.19,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36452,USER_0690,Transaction_10708,2019-06-18,Product_0980,Nest-USA,1,149.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,149.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36453,USER_0690,Transaction_10709,2019-06-18,Product_0012,Apparel,1,19.99,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,19.99,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36454,USER_0690,Transaction_10709,2019-06-18,Product_0201,Apparel,1,16.99,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,16.99,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36455,USER_0690,Transaction_10709,2019-06-18,Product_0922,Apparel,1,10.99,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,10.99,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36456,USER_0690,Transaction_10710,2019-06-18,Product_0983,Nest-USA,1,119.0,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,119.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36457,USER_0690,Transaction_10711,2019-06-18,Product_0056,Apparel,1,11.19,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,11.19,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36458,USER_0690,Transaction_10712,2019-06-18,Product_0740,Apparel,1,27.19,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,27.19,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36459,USER_0690,Transaction_10713,2019-06-18,Product_0983,Nest-USA,1,119.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,119.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36460,USER_0690,Transaction_10714,2019-06-18,Product_0981,Nest-USA,1,149.0,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,149.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36461,USER_0690,Transaction_10715,2019-06-18,Product_0207,Apparel,1,13.29,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,13.29,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36462,USER_0690,Transaction_10715,2019-06-18,Product_0212,Apparel,2,15.39,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,30.78,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36463,USER_0690,Transaction_10715,2019-06-18,Product_0228,Apparel,1,13.29,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,13.29,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36464,USER_0690,Transaction_10715,2019-06-18,Product_0259,Apparel,1,15.39,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,15.39,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36465,USER_0690,Transaction_10716,2019-06-18,Product_0979,Nest-Canada,1,149.0,8.7,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,149.0,0.0,6,2019,18,여,New Jersey,43,NCA30,30.0,3500,2289.42,3
36466,USER_0690,Transaction_10716,2019-06-18,Product_0982,Nest-Canada,1,199.0,8.7,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,199.0,0.0,6,2019,18,여,New Jersey,43,NCA30,30.0,3500,2289.42,3
36467,USER_0690,Transaction_10717,2019-06-18,Product_0157,Apparel,1,13.59,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,13.59,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36468,USER_0690,Transaction_10717,2019-06-18,Product_0593,Apparel,1,9.51,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,9.51,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36469,USER_0690,Transaction_10717,2019-06-18,Product_0976,Nest-USA,1,119.0,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,119.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36470,USER_0690,Transaction_10717,2019-06-18,Product_0983,Nest-USA,1,119.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,119.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36471,USER_0690,Transaction_10718,2019-06-18,Product_0981,Nest-USA,1,149.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,149.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36472,USER_0690,Transaction_10719,2019-06-18,Product_0218,Apparel,1,15.19,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,15.19,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36473,USER_0690,Transaction_10719,2019-06-18,Product_0233,Apparel,1,15.19,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,15.19,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36474,USER_0690,Transaction_10719,2019-06-18,Product_0235,Apparel,1,15.19,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Not Used,15.19,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36475,USER_0690,Transaction_10719,2019-06-18,Product_0904,Office,2,2.39,6.0,Not Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,4.78,0.0,6,2019,18,여,New Jersey,43,OFF30,30.0,3500,2289.42,3
36476,USER_0690,Transaction_10719,2019-06-18,Product_0925,Headgear,1,15.19,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,15.19,0.0,6,2019,18,여,New Jersey,43,HGEAR30,30.0,3500,2289.42,3
36477,USER_0690,Transaction_10720,2019-06-18,Product_0976,Nest-USA,1,119.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,119.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36478,USER_0690,Transaction_10720,2019-06-18,Product_0989,Nest-USA,1,149.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Used,149.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36479,USER_0690,Transaction_10721,2019-06-18,Product_1033,Apparel,1,18.99,6.0,Used,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,18.99,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36480,USER_0690,Transaction_10721,2019-06-18,Product_1137,Apparel,1,10.99,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,10.99,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36481,USER_0690,Transaction_10722,2019-06-18,Product_0274,Apparel,1,15.99,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,15.99,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36482,USER_0690,Transaction_10723,2019-06-18,Product_0737,Apparel,1,13.59,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,13.59,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36483,USER_0690,Transaction_10724,2019-06-18,Product_0421,Apparel,1,13.99,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,13.99,0.0,6,2019,18,여,New Jersey,43,SALE30,30.0,3500,2289.42,3
36484,USER_0690,Transaction_10724,2019-06-18,Product_0976,Nest-USA,1,119.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-18,Clicked,119.0,0.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36485,USER_0690,Transaction_10724,2019-06-18,Product_0983,Nest-USA,1,119.0,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-28,Clicked,119.0,10.0,6,2019,18,여,New Jersey,43,ELEC30,30.0,3500,2289.42,3
36486,USER_0690,Transaction_11397,2019-06-28,Product_0417,Apparel,1,18.99,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-28,Clicked,18.99,0.0,6,2019,28,여,New Jersey,43,SALE30,30.0,1500,1709.84,3
36487,USER_0690,Transaction_11397,2019-06-28,Product_0488,Apparel,1,16.99,6.0,Clicked,2597.21,56,46.378750000000004,0.15342465753424658,25.49772374429224,2019-06-01,2019-06-01,1,2019-06-28,Clicked,16.99,0.0,6,2019,28,여,New Jersey,43,SALE30,30.0,1500,1709.84,3
36488,USER_1334,Transaction_10725,2019-06-18,Product_0981,Nest-USA,1,149.0,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Used,149.0,0.0,6,2019,18,여,New York,42,ELEC30,30.0,3500,2289.42,4
36489,USER_1334,Transaction_10725,2019-06-18,Product_0985,Nest-USA,1,79.0,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Used,79.0,0.0,6,2019,18,여,New York,42,ELEC30,30.0,3500,2289.42,4
36490,USER_1334,Transaction_10726,2019-06-18,Product_0287,Apparel,1,15.39,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Used,15.39,0.0,6,2019,18,여,New York,42,SALE30,30.0,3500,2289.42,4
36491,USER_1334,Transaction_10726,2019-06-18,Product_0854,Bags,1,4.99,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Used,4.99,0.0,6,2019,18,여,New York,42,AIO30,30.0,3500,2289.42,4
36492,USER_1334,Transaction_10726,2019-06-18,Product_0888,Drinkware,1,21.99,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Clicked,21.99,0.0,6,2019,18,여,New York,42,EXTRA30,30.0,3500,2289.42,4
36493,USER_1334,Transaction_10726,2019-06-18,Product_0905,Office,1,2.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Clicked,2.99,0.0,6,2019,18,여,New York,42,OFF30,30.0,3500,2289.42,4
36494,USER_1334,Transaction_10726,2019-06-18,Product_0923,Headgear,1,18.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Not Used,18.99,0.0,6,2019,18,여,New York,42,HGEAR30,30.0,3500,2289.42,4
36495,USER_1334,Transaction_10727,2019-06-18,Product_0981,Nest-USA,1,149.0,6.0,Not Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Clicked,149.0,0.0,6,2019,18,여,New York,42,ELEC30,30.0,3500,2289.42,4
36496,USER_1334,Transaction_10727,2019-06-18,Product_0989,Nest-USA,2,149.0,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Not Used,298.0,0.0,6,2019,18,여,New York,42,ELEC30,30.0,3500,2289.42,4
36497,USER_1334,Transaction_10728,2019-06-18,Product_0980,Nest-USA,4,149.0,6.0,Not Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Used,596.0,0.0,6,2019,18,여,New York,42,ELEC30,30.0,3500,2289.42,4
36498,USER_1334,Transaction_10729,2019-06-18,Product_0222,Apparel,2,15.99,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Not Used,31.98,0.0,6,2019,18,여,New York,42,SALE30,30.0,3500,2289.42,4
36499,USER_1334,Transaction_10729,2019-06-18,Product_0421,Apparel,1,13.99,6.0,Not Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Clicked,13.99,0.0,6,2019,18,여,New York,42,SALE30,30.0,3500,2289.42,4
36500,USER_1334,Transaction_10730,2019-06-18,Product_0880,Drinkware,1,2.39,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Clicked,2.39,0.0,6,2019,18,여,New York,42,EXTRA30,30.0,3500,2289.42,4
36501,USER_1334,Transaction_10731,2019-06-18,Product_0980,Nest-USA,1,149.0,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Clicked,149.0,0.0,6,2019,18,여,New York,42,ELEC30,30.0,3500,2289.42,4
36502,USER_1334,Transaction_10732,2019-06-18,Product_0880,Drinkware,1,2.99,20.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-18,Clicked,2.99,0.0,6,2019,18,여,New York,42,EXTRA30,30.0,3500,2289.42,4
36503,USER_1334,Transaction_10732,2019-06-18,Product_1137,Apparel,1,10.99,20.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-19,Used,10.99,1.0,6,2019,18,여,New York,42,SALE30,30.0,3500,2289.42,4
36504,USER_1334,Transaction_10733,2019-06-19,Product_0229,Apparel,1,13.29,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-19,Used,13.29,0.0,6,2019,19,여,New York,42,SALE30,30.0,3500,2617.14,4
36505,USER_1334,Transaction_10733,2019-06-19,Product_0285,Apparel,1,16.99,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-06-19,Not Used,16.99,0.0,6,2019,19,여,New York,42,SALE30,30.0,3500,2617.14,4
36506,USER_1334,Transaction_10734,2019-06-19,Product_0985,Nest-USA,1,79.0,6.0,Not Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-06-01,2019-06-01,1,2019-08-29,Clicked,79.0,71.0,6,2019,19,여,New York,42,ELEC30,30.0,3500,2617.14,4
36507,USER_1334,Transaction_15786,2019-08-29,Product_0283,Apparel,1,16.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,16.99,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36508,USER_1334,Transaction_15786,2019-08-29,Product_0295,Apparel,1,16.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Used,16.99,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36509,USER_1334,Transaction_15786,2019-08-29,Product_0299,Apparel,2,5.7,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,11.4,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36510,USER_1334,Transaction_15786,2019-08-29,Product_0306,Apparel,1,34.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,34.99,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36511,USER_1334,Transaction_15786,2019-08-29,Product_0310,Apparel,1,16.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,16.99,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36512,USER_1334,Transaction_15786,2019-08-29,Product_0311,Apparel,1,16.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,16.99,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36513,USER_1334,Transaction_15786,2019-08-29,Product_0391,Apparel,1,16.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Used,16.99,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36514,USER_1334,Transaction_15786,2019-08-29,Product_0392,Apparel,2,16.99,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,33.98,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36515,USER_1334,Transaction_15786,2019-08-29,Product_0443,Apparel,1,5.1,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,5.1,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36516,USER_1334,Transaction_15786,2019-08-29,Product_0519,Apparel,1,55.99,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Used,55.99,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36517,USER_1334,Transaction_15786,2019-08-29,Product_0535,Apparel,1,5.7,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Clicked,5.7,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36518,USER_1334,Transaction_15786,2019-08-29,Product_0538,Apparel,1,5.7,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Not Used,5.7,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36519,USER_1334,Transaction_15786,2019-08-29,Product_0539,Apparel,1,6.0,6.0,Not Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Used,6.0,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36520,USER_1334,Transaction_15786,2019-08-29,Product_0541,Apparel,2,6.0,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-08-29,Used,12.0,0.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36521,USER_1334,Transaction_15786,2019-08-29,Product_0553,Apparel,1,5.7,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-08-01,2019-06-01,3,2019-09-11,Clicked,5.7,13.0,8,2019,29,여,New York,42,SALE20,20.0,3000,1056.67,4
36522,USER_1334,Transaction_16639,2019-09-11,Product_0983,Nest-USA,1,119.0,6.0,Clicked,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-09-01,2019-06-01,4,2019-09-30,Used,119.0,19.0,9,2019,11,여,New York,42,ELEC30,30.0,3000,1683.99,4
36523,USER_1334,Transaction_17960,2019-09-30,Product_0563,Apparel,1,22.0,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-09-01,2019-06-01,4,2019-09-30,Used,22.0,0.0,9,2019,30,여,New York,42,SALE30,30.0,3000,1478.16,4
36524,USER_1334,Transaction_17960,2019-09-30,Product_0600,Apparel,1,7.6,6.0,Used,1583.74,51,31.05372549019608,0.13972602739726028,15.186547945205481,2019-09-01,2019-06-01,4,2019-09-30,Clicked,7.6,0.0,9,2019,30,여,New York,42,SALE30,30.0,3000,1478.16,4
